POSITION_X, Y:2.41365 , 1.93702
POSITION_X, Y:3.17444 , 1.93702
POSITION_X, Y:5.97736 , 0.802957
POSITION_X, Y:10.4794 , 6.13858
POSITION_X, Y:10.8839 , 6.55936
POSITION_X, Y:11.7889 , 7.56254
POSITION_X, Y:12.3388 , 8.17787
POSITION_X, Y:13.2403 , 9.1429
POSITION_X, Y:13.4104 , 9.35299
POSITION_X, Y:13.8169 , 9.75826
POSITION_X, Y:14.0657 , 10.103
POSITION_X, Y:14.4324 , 7.87646
POSITION_X, Y:14.7111 , 6.03821
POSITION_X, Y:14.0934 , 4.98232
POSITION_X, Y:13.9543 , 4.35377
POSITION_X, Y:13.9308 , 4.01791
POSITION_X, Y:13.8753 , 3.73049
POSITION_X, Y:13.8734 , 3.89581
POSITION_X, Y:13.8903 , 4.1192
POSITION_X, Y:13.9044 , 4.31694
POSITION_X, Y:13.9151 , 4.43357
POSITION_X, Y:13.9248 , 4.48263
POSITION_X, Y:13.9304 , 4.48754
POSITION_X, Y:13.9338 , 4.48179
POSITION_X, Y:13.9369 , 4.47314
POSITION_X, Y:13.9393 , 4.46784
POSITION_X, Y:13.9407 , 4.46613
POSITION_X, Y:13.9418 , 4.46583
POSITION_X, Y:13.9427 , 4.46599
POSITION_X, Y:13.9432 , 4.46618
POSITION_X, Y:13.9436 , 4.46633
POSITION_X, Y:13.944 , 4.46641
POSITION_X, Y:13.9442 , 4.46643
POSITION_X, Y:13.9443 , 4.46643
POSITION_X, Y:13.9445 , 4.46643
POSITION_X, Y:13.9446 , 4.46643
POSITION_X, Y:13.9447 , 4.46643
POSITION_X, Y:13.9448 , 4.46644
POSITION_X, Y:13.9448 , 4.46644
POSITION_X, Y:13.9448 , 4.46645
POSITION_X, Y:13.9449 , 4.46645
POSITION_X, Y:13.9449 , 4.46646
POSITION_X, Y:13.9449 , 4.46646
POSITION_X, Y:13.9449 , 4.46647
POSITION_X, Y:13.9449 , 4.46647
POSITION_X, Y:13.9449 , 4.46648
POSITION_X, Y:13.9449 , 4.46648
POSITION_X, Y:13.9449 , 4.46649
POSITION_X, Y:13.9449 , 4.46649
POSITION_X, Y:13.9449 , 4.4665
POSITION_X, Y:13.9449 , 4.4665
POSITION_X, Y:13.9449 , 4.46651
POSITION_X, Y:13.9449 , 4.46651
POSITION_X, Y:13.9449 , 4.46652
POSITION_X, Y:13.9449 , 4.46652
POSITION_X, Y:13.9449 , 4.46652
POSITION_X, Y:13.9449 , 4.46653
POSITION_X, Y:13.9449 , 4.46653
POSITION_X, Y:13.9449 , 4.46654
POSITION_X, Y:13.9449 , 4.46654
POSITION_X, Y:13.9449 , 4.46655
POSITION_X, Y:13.9449 , 4.46655
POSITION_X, Y:13.9449 , 4.46656
POSITION_X, Y:13.9449 , 4.46656
